,event_date,track,race_number,market_id,market_name,selection_id,bsp,ltp,best_back_3m,best_lay_3m,atb_ladder_3m,atl_ladder_3m,result,win
576,2022-06-26 06:20:00,Coffs Harbour,,1.200459794,R7 1215m Hcap,38936860,12.5,13.0,14.0,15.0,"{'price': [14, 13.5, 13], 'volume': [1.22, 9.06, 9.19]}","{'price': [15, 15.5, 16], 'volume': [3.13, 3, 11.92]}",LOSER,0
569,2022-06-26 06:20:00,Coffs Harbour,,1.200459794,R7 1215m Hcap,46133360,29.73,29.0,17.5,21.0,"{'price': [17.5, 17, 16.5], 'volume': [6.28, 10.23, 2.74]}","{'price': [21, 22, 23], 'volume': [2.13, 9.44, 23.71]}",LOSER,0
570,2022-06-26 06:20:00,Coffs Harbour,,1.200459794,R7 1215m Hcap,17021491,15.26,16.0,18.0,19.5,"{'price': [18, 17.5, 17], 'volume': [1.13, 6.89, 2]}","{'price': [19.5, 20, 22], 'volume': [3.5, 5.06, 6]}",LOSER,0
567,2022-06-26 06:20:00,Coffs Harbour,,1.200459794,R7 1215m Hcap,31549764,29.0,28.0,20.0,24.0,"{'price': [20, 19.5, 19], 'volume': [3.73, 5.83, 2.43]}","{'price': [24, 25, 26], 'volume': [3.91, 3.3, 13.02]}",LOSER,0
574,2022-06-26 06:20:00,Coffs Harbour,,1.200459794,R7 1215m Hcap,46133361,22.0,23.0,20.0,22.0,"{'price': [20, 19.5, 19], 'volume': [7.5, 2, 17.51]}","{'price': [22, 23, 24], 'volume': [2.73, 2.27, 19.38]}",LOSER,0
566,2022-06-26 06:20:00,Coffs Harbour,,1.200459794,R7 1215m Hcap,26250756,120.0,120.0,65.0,70.0,"{'price': [65, 60, 55], 'volume': [1.13, 3.69, 12.5]}","{'price': [70, 75, 80], 'volume': [2.26, 1.13, 7.15]}",LOSER,0
623,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,46134458,5.0,5.1,4.4,4.5,"{'price': [4.4, 4.3, 4.2], 'volume': [36.24, 67.24, 36.72]}","{'price': [4.5, 4.6, 4.7], 'volume': [7.7, 37, 67.68]}",LOSER,0
621,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,46134457,5.9,6.2,5.2,5.3,"{'price': [5.2, 5.1, 5], 'volume': [11.21, 97.56, 59.94]}","{'price': [5.3, 5.4, 5.5], 'volume': [74.71, 89.9, 119.02]}",LOSER,0
622,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,7741555,7.05,7.2,6.4,6.6,"{'price': [6.4, 6.2, 6], 'volume': [52.97, 40.23, 91.34]}","{'price': [6.6, 6.8, 7], 'volume': [49.14, 173.12, 61.64]}",WINNER,1
625,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,2621627,10.28,10.5,10.5,11.0,"{'price': [10.5, 10, 9.8], 'volume': [25.72, 36.35, 51.48]}","{'price': [11, 11.5, 12], 'volume': [3.39, 33.32, 29.37]}",LOSER,0
618,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,46134455,14.0,15.0,12.0,12.5,"{'price': [12, 11.5, 11], 'volume': [24.26, 41.13, 57.9]}","{'price': [12.5, 13, 13.5], 'volume': [16.07, 11.11, 16.98]}",LOSER,0
619,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,38285266,9.0,9.0,12.0,12.5,"{'price': [12, 11.5, 11], 'volume': [11.21, 24.65, 23.4]}","{'price': [12.5, 13, 13.5], 'volume': [6.05, 19.19, 19.94]}",LOSER,0
626,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,9437610,16.89,17.5,14.5,15.0,"{'price': [14.5, 14, 13.5], 'volume': [12.95, 24.62, 24.36]}","{'price': [15, 15.5, 16], 'volume': [8.17, 4.46, 68.19]}",LOSER,0
627,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,24239544,11.76,11.5,14.5,15.0,"{'price': [14.5, 14, 13.5], 'volume': [2.14, 7.88, 29.98]}","{'price': [15, 15.5, 16], 'volume': [2.87, 14.6, 0.63]}",LOSER,0
624,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,40273239,24.21,25.0,24.0,25.0,"{'price': [24, 23, 22], 'volume': [12.24, 6.7, 6.91]}","{'price': [25, 29, 30], 'volume': [21.85, 6.38, 10.04]}",LOSER,0
620,2022-06-26 06:25:00,Donald,,1.200459748,R8 1354m Hcap,46134456,119.83,110.0,80.0,90.0,"{'price': [80, 75, 70], 'volume': [9.16, 4.36, 1.77]}","{'price': [90, 95, 100], 'volume': [2.94, 3.5, 1.24]}",LOSER,0
263,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,40522184,2.68,2.66,2.68,2.7,"{'price': [2.68, 2.66, 2.64], 'volume': [7.3, 7.77, 30.81]}","{'price': [2.7, 2.72, 2.74], 'volume': [4.08, 25.51, 13.81]}",LOSER,0
266,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,36023868,4.94,5.0,4.4,4.5,"{'price': [4.4, 4.3, 4.2], 'volume': [5.83, 38.36, 40.89]}","{'price': [4.5, 4.6, 4.7], 'volume': [11.07, 19.55, 46.43]}",LOSER,0
261,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,46133928,7.6,7.4,7.6,7.8,"{'price': [7.6, 7.4, 7.2], 'volume': [5.45, 23.05, 26.69]}","{'price': [7.8, 8, 8.2], 'volume': [1.32, 21.29, 16.05]}",WINNER,1
269,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,46133929,12.0,12.0,13.5,14.0,"{'price': [13.5, 13, 12.5], 'volume': [43.77, 33.31, 24.32]}","{'price': [14, 14.5, 15], 'volume': [0.14, 18.96, 23.66]}",LOSER,0
265,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,40611262,17.0,17.0,17.0,18.0,"{'price': [17, 16.5, 16], 'volume': [1.01, 10.69, 6.63]}","{'price': [18, 18.5, 19], 'volume': [2.71, 9.33, 43.69]}",LOSER,0
264,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,24251131,16.5,16.5,19.0,21.0,"{'price': [19, 18.5, 18], 'volume': [5.34, 9.82, 14.31]}","{'price': [21, 22, 23], 'volume': [2.71, 12.3, 34.9]}",LOSER,0
262,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,39610945,34.91,34.0,26.0,27.0,"{'price': [26, 25, 24], 'volume': [0.66, 13.86, 8.08]}","{'price': [27, 28, 29], 'volume': [1.96, 4.42, 12.23]}",LOSER,0
268,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,35373028,36.0,34.0,40.0,42.0,"{'price': [40, 38, 36], 'volume': [0.42, 4.86, 2.26]}","{'price': [42, 44, 46], 'volume': [5.96, 16.16, 4.4]}",LOSER,0
267,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,28596379,34.87,34.0,44.0,50.0,"{'price': [44, 42, 40], 'volume': [0.39, 2.88, 5.1]}","{'price': [50, 55, 60], 'volume': [3.68, 11.86, 33.98]}",LOSER,0
271,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,5318916,202.89,200.0,120.0,130.0,"{'price': [120, 100, 95], 'volume': [4.83, 0.1, 0.1]}","{'price': [130, 140, 150], 'volume': [0.26, 0.15, 2.4]}",LOSER,0
270,2022-06-26 06:30:00,Rockhampton,,1.200447169,R7 1300m Hcap,5096806,217.84,210.0,210.0,240.0,"{'price': [210, 200, 170], 'volume': [0.37, 3.86, 0.43]}","{'price': [240, 270, 280], 'volume': [0.06, 3, 10]}",LOSER,0
369,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,16733665,3.94,3.9,4.6,4.7,"{'price': [4.6, 4.5, 4.4], 'volume': [16.79, 29.02, 45.11]}","{'price': [4.7, 4.8, 4.9], 'volume': [2.14, 14.07, 14.13]}",WINNER,1
366,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,9187015,5.9,6.4,4.7,4.8,"{'price': [4.7, 4.6, 4.5], 'volume': [30.27, 21.72, 60.63]}","{'price': [4.8, 4.9, 5], 'volume': [18.13, 14.91, 58.79]}",LOSER,0
370,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,16491480,6.0,6.0,6.2,6.4,"{'price': [6.2, 6, 5.9], 'volume': [14.84, 30.2, 52.63]}","{'price': [6.4, 6.6, 6.8], 'volume': [3.88, 22.88, 35.76]}",LOSER,0
365,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,24116829,7.35,7.2,6.8,7.0,"{'price': [6.8, 6.6, 6.4], 'volume': [20.42, 26.27, 22.44]}","{'price': [7, 7.2, 7.4], 'volume': [2.21, 20.25, 48.91]}",LOSER,0
371,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,39465551,8.05,8.0,8.2,8.6,"{'price': [8.2, 8, 7.8], 'volume': [0.39, 22.82, 15.84]}","{'price': [8.6, 8.8, 9], 'volume': [2.22, 12.5, 15.95]}",LOSER,0
367,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,1522941,13.0,12.5,14.5,15.0,"{'price': [14.5, 14, 13.5], 'volume': [5.14, 9.48, 21.01]}","{'price': [15, 15.5, 16], 'volume': [20.31, 4.93, 28.97]}",LOSER,0
368,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,11862727,13.91,13.5,18.0,19.0,"{'price': [18, 17.5, 17], 'volume': [10.19, 11.21, 5.18]}","{'price': [19, 19.5, 20], 'volume': [2.65, 10.84, 2.38]}",LOSER,0
372,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,46134055,40.14,40.0,42.0,44.0,"{'price': [42, 40, 38], 'volume': [0.15, 4.03, 10.66]}","{'price': [44, 46, 48], 'volume': [1.38, 2.22, 17.72]}",LOSER,0
373,2022-06-26 06:35:00,Broome,,1.200459801,R3 1435m Hcap,2261103,131.96,120.0,150.0,160.0,"{'price': [150, 140, 130], 'volume': [0.23, 0.57, 0.11]}","{'price': [160, 170, 180], 'volume': [2.44, 2.98, 0.06]}",LOSER,0
469,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,13419820,4.6,4.5,4.4,4.5,"{'price': [4.4, 4.3, 4.2], 'volume': [15.09, 37.53, 38.79]}","{'price': [4.5, 4.6, 4.7], 'volume': [32.47, 76.21, 28.54]}",WINNER,1
468,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,22152498,5.82,6.2,6.0,6.2,"{'price': [6, 5.9, 5.8], 'volume': [13.22, 14.12, 11.34]}","{'price': [6.2, 6.4, 6.6], 'volume': [14.5, 58.76, 49.67]}",LOSER,0
465,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,26516469,5.7,5.7,6.8,7.0,"{'price': [6.8, 6.6, 6.4], 'volume': [18.7, 48.5, 112.84]}","{'price': [7, 7.2, 7.4], 'volume': [12.65, 24.51, 21.9]}",LOSER,0
471,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,27203100,8.2,8.2,7.4,7.8,"{'price': [7.4, 7.2, 7], 'volume': [24.1, 28.14, 66.61]}","{'price': [7.8, 8, 8.2], 'volume': [19.79, 29.01, 36.15]}",LOSER,0
463,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,6430247,7.54,7.4,9.0,9.4,"{'price': [9, 8.8, 8.6], 'volume': [10.12, 19.87, 14.98]}","{'price': [9.4, 9.6, 9.8], 'volume': [14.39, 12.01, 33.91]}",LOSER,0
464,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,717720,19.59,19.5,14.5,15.0,"{'price': [14.5, 14, 13.5], 'volume': [3.91, 27.37, 54.12]}","{'price': [15, 15.5, 16], 'volume': [46.54, 13.72, 14.16]}",LOSER,0
466,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,8403521,22.0,21.0,20.0,21.0,"{'price': [20, 19.5, 19], 'volume': [1.58, 5.25, 12.65]}","{'price': [21, 22, 23], 'volume': [3.79, 7.09, 7.01]}",LOSER,0
472,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,46133978,34.0,34.0,30.0,32.0,"{'price': [30, 29, 28], 'volume': [15.66, 10.59, 13.97]}","{'price': [32, 34, 36], 'volume': [20.39, 3.25, 25.31]}",LOSER,0
473,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,46133979,37.44,36.0,30.0,34.0,"{'price': [30, 29, 28], 'volume': [8.63, 14.18, 105.09]}","{'price': [34, 36, 38], 'volume': [0.29, 8.15, 7.73]}",LOSER,0
467,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,22397056,29.05,28.0,34.0,36.0,"{'price': [34, 32, 30], 'volume': [0.64, 7.8, 7.61]}","{'price': [36, 38, 40], 'volume': [7.63, 2.83, 21.46]}",LOSER,0
470,2022-06-26 06:40:00,Casterton,,1.200459978,R7 1400m Hcap,38187706,50.04,50.0,46.0,50.0,"{'price': [46, 44, 42], 'volume': [0.47, 3.98, 10.29]}","{'price': [50, 55, 60], 'volume': [4.94, 7.25, 19.12]}",LOSER,0
43,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,46133822,2.84,2.82,2.94,2.96,"{'price': [2.94, 2.92, 2.9], 'volume': [62.83, 7.35, 21.26]}","{'price': [2.96, 3.1, 3.15], 'volume': [11.08, 1.99, 59.69]}",LOSER,0
40,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,39242489,6.06,6.0,5.0,5.1,"{'price': [5, 4.9, 4.8], 'volume': [2.83, 28.23, 33.73]}","{'price': [5.1, 5.3, 5.4], 'volume': [46.42, 12.59, 8.59]}",LOSER,0
45,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,46133824,8.6,8.4,10.0,10.5,"{'price': [10, 9.8, 9.6], 'volume': [0.31, 19.26, 25.81]}","{'price': [10.5, 11, 11.5], 'volume': [2.26, 1.13, 4.71]}",LOSER,0
39,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,46133821,10.5,11.0,14.0,16.0,"{'price': [14, 13.5, 13], 'volume': [1.13, 4.65, 9.46]}","{'price': [16, 16.5, 17], 'volume': [3.13, 2.83, 2.19]}",LOSER,0
46,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,46133825,19.96,19.5,16.5,17.5,"{'price': [16.5, 16, 15.5], 'volume': [0.12, 3.23, 9.47]}","{'price': [17.5, 20, 21], 'volume': [2.76, 0.22, 5.63]}",WINNER,1
42,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,45542078,19.0,19.0,17.0,18.0,"{'price': [17, 16.5, 16], 'volume': [6.03, 16.02, 15.18]}","{'price': [18, 18.5, 19], 'volume': [0.32, 2.26, 10.56]}",LOSER,0
37,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,7920313,12.56,13.5,19.5,21.0,"{'price': [19.5, 19, 18.5], 'volume': [1.45, 2.26, 2.38]}","{'price': [21, 22, 23], 'volume': [1.13, 2.26, 9.06]}",LOSER,0
44,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,46133823,25.0,25.0,20.0,23.0,"{'price': [20, 19.5, 19], 'volume': [6.71, 7.9, 3.29]}","{'price': [23, 25, 26], 'volume': [9.93, 47.38, 2.19]}",LOSER,0
38,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,40249597,36.13,36.0,28.0,30.0,"{'price': [28, 27, 26], 'volume': [1.13, 7.02, 12]}","{'price': [30, 32, 34], 'volume': [2.26, 3.43, 12.23]}",LOSER,0
41,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,28286874,51.41,50.0,30.0,34.0,"{'price': [30, 29, 28], 'volume': [7.93, 8.01, 8]}","{'price': [34, 38, 40], 'volume': [2.26, 18.73, 6.23]}",LOSER,0
36,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,45191168,93.05,80.0,75.0,100.0,"{'price': [75, 70, 65], 'volume': [4.26, 5.99, 20.71]}","{'price': [100, 110, 130], 'volume': [3.13, 0.24, 0.21]}",LOSER,0
49,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,40866791,108.54,100.0,90.0,110.0,"{'price': [90, 85, 80], 'volume': [1.13, 4.93, 2.83]}","{'price': [110, 130, 140], 'volume': [4.83, 0.21, 0.68]}",LOSER,0
47,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,41929934,290.0,260.0,140.0,450.0,"{'price': [140, 130, 120], 'volume': [4.33, 2.64, 2.5]}","{'price': [450, 510, 520], 'volume': [0.62, 1, 2.41]}",LOSER,0
48,2022-06-26 06:45:00,Dubbo,,1.200459832,R8 1410m CL2,46133826,404.98,300.0,260.0,320.0,"{'price': [260, 220, 210], 'volume': [0.5, 0.17, 7.99]}","{'price': [320, 330, 360], 'volume': [1.37, 3.41, 2.83]}",LOSER,0
222,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,19920894,1.94,1.93,2.1,2.14,"{'price': [2.1, 2.08, 2.06], 'volume': [26.83, 45.78, 77.25]}","{'price': [2.14, 2.16, 2.18], 'volume': [8.71, 40.67, 30.44]}",WINNER,1
225,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,28720562,8.8,9.0,7.0,7.4,"{'price': [7, 6.8, 6.6], 'volume': [6.57, 22.1, 60.9]}","{'price': [7.4, 7.6, 7.8], 'volume': [5.35, 18.44, 15.9]}",LOSER,0
233,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,46133783,8.4,8.4,9.4,9.8,"{'price': [9.4, 9.2, 9], 'volume': [7.68, 19.8, 6.8]}","{'price': [9.8, 10, 10.5], 'volume': [1.05, 17.42, 12.62]}",LOSER,0
226,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,2122532,18.55,19.0,19.0,19.5,"{'price': [19, 18.5, 18], 'volume': [2.33, 10.95, 3.5]}","{'price': [19.5, 20, 21], 'volume': [3.25, 20.24, 59.73]}",LOSER,0
224,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,27912100,22.53,24.0,19.5,22.0,"{'price': [19.5, 19, 18], 'volume': [3.39, 3.13, 3.01]}","{'price': [22, 23, 24], 'volume': [7.24, 40.62, 7.25]}",LOSER,0
228,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,28459832,28.0,27.0,26.0,29.0,"{'price': [26, 25, 24], 'volume': [3.74, 4, 6.6]}","{'price': [29, 30, 32], 'volume': [5.19, 6.3, 26.11]}",LOSER,0
227,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,35372355,40.0,38.0,27.0,29.0,"{'price': [27, 26, 25], 'volume': [0.88, 6.71, 8.63]}","{'price': [29, 30, 32], 'volume': [3.71, 2.55, 1.09]}",LOSER,0
231,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,22042443,27.04,27.0,27.0,30.0,"{'price': [27, 26, 25], 'volume': [0.07, 2.94, 7.75]}","{'price': [30, 32, 34], 'volume': [9.38, 2.25, 47.37]}",LOSER,0
229,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,38108507,40.0,40.0,30.0,38.0,"{'price': [30, 29, 28], 'volume': [12.23, 18.86, 9.06]}","{'price': [38, 40, 42], 'volume': [4.14, 27.75, 0.19]}",LOSER,0
230,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,44591102,48.0,48.0,40.0,44.0,"{'price': [40, 38, 36], 'volume': [0.67, 4.97, 0.26]}","{'price': [44, 50, 55], 'volume': [2.22, 4.55, 13.44]}",LOSER,0
223,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,38765213,57.75,60.0,44.0,48.0,"{'price': [44, 42, 40], 'volume': [8.49, 15.57, 6.29]}","{'price': [48, 50, 55], 'volume': [2.39, 1.85, 34.75]}",LOSER,0
232,2022-06-26 06:50:00,Port Augusta,,1.200447215,R8 1498m Hcap,26920989,269.81,270.0,190.0,380.0,"{'price': [190, 180, 170], 'volume': [0.08, 0.03, 0.02]}","{'price': [380, 390, 400], 'volume': [0.22, 1.22, 6.97]}",LOSER,0
362,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,42464708,3.81,3.8,3.65,3.7,"{'price': [3.65, 3.6, 3.55], 'volume': [0.15, 24.06, 37.92]}","{'price': [3.7, 3.75, 3.8], 'volume': [13.61, 22.59, 24.16]}",LOSER,0
363,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,19432652,4.5,4.4,3.8,3.85,"{'price': [3.8, 3.75, 3.7], 'volume': [21.06, 16.61, 60.89]}","{'price': [3.85, 3.9, 3.95], 'volume': [31.33, 46.54, 155.71]}",LOSER,0
361,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,838490,7.6,7.6,8.6,9.0,"{'price': [8.6, 8.4, 8.2], 'volume': [23.95, 18.83, 27.64]}","{'price': [9, 9.2, 9.4], 'volume': [10.52, 11.65, 62.14]}",LOSER,0
358,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,40022515,7.8,7.8,9.4,9.6,"{'price': [9.4, 9.2, 9], 'volume': [10.71, 16, 15.71]}","{'price': [9.6, 9.8, 10], 'volume': [2.11, 14.18, 33.65]}",LOSER,0
360,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,39941688,10.5,10.0,10.0,10.5,"{'price': [10, 9.8, 9.6], 'volume': [3.89, 6.27, 39.05]}","{'price': [10.5, 11, 11.5], 'volume': [21.99, 24.29, 17.94]}",WINNER,1
357,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,953133,8.42,8.2,10.5,11.0,"{'price': [10.5, 10, 9.8], 'volume': [13.93, 16.46, 9.83]}","{'price': [11, 11.5, 12], 'volume': [19.79, 17.78, 33.57]}",LOSER,0
359,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,40259966,13.0,12.5,17.5,19.0,"{'price': [17.5, 17, 16.5], 'volume': [1.72, 7.14, 13.95]}","{'price': [19, 19.5, 20], 'volume': [4.96, 10.68, 2]}",LOSER,0
364,2022-06-26 07:15:00,Broome,,1.200459804,R4 1200m Hcap,40336842,120.0,130.0,180.0,230.0,"{'price': [180, 170, 160], 'volume': [0.79, 4.44, 0.92]}","{'price': [230, 240, 250], 'volume': [3.18, 1.3, 22.66]}",LOSER,0
324,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,46134056,1.84,1.89,1.82,1.83,"{'price': [1.82, 1.81, 1.8], 'volume': [5.44, 27.13, 7.18]}","{'price': [1.83, 1.84, 1.85], 'volume': [9.53, 27.92, 14.32]}",LOSER,0
326,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,39578039,7.0,7.0,7.2,7.4,"{'price': [7.2, 7, 6.8], 'volume': [10.12, 39.88, 26.75]}","{'price': [7.4, 7.6, 7.8], 'volume': [21.94, 29.12, 31.13]}",LOSER,0
330,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,27465064,7.5,7.2,8.0,8.2,"{'price': [8, 7.8, 7.6], 'volume': [18.19, 22.04, 24.01]}","{'price': [8.2, 8.4, 8.6], 'volume': [86.89, 9.91, 7.65]}",LOSER,0
325,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,39578038,15.5,15.5,13.5,14.0,"{'price': [13.5, 13, 12.5], 'volume': [10.3, 30.3, 61.53]}","{'price': [14, 14.5, 15], 'volume': [8.09, 23.18, 68.2]}",WINNER,1
327,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,1423304,32.0,32.0,23.0,25.0,"{'price': [23, 22, 21], 'volume': [3.69, 7.86, 4.23]}","{'price': [25, 26, 27], 'volume': [5.86, 5.6, 5.51]}",LOSER,0
328,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,25963190,42.0,42.0,34.0,40.0,"{'price': [34, 32, 30], 'volume': [5.13, 8.89, 3.3]}","{'price': [40, 42, 44], 'volume': [5.96, 8.03, 28.22]}",LOSER,0
332,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,46134058,32.0,30.0,34.0,38.0,"{'price': [34, 32, 30], 'volume': [4.24, 9.03, 2]}","{'price': [38, 40, 44], 'volume': [3.48, 3.19, 2]}",LOSER,0
331,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,46134057,90.0,90.0,80.0,110.0,"{'price': [80, 75, 70], 'volume': [1.49, 0.37, 2.83]}","{'price': [110, 120, 130], 'volume': [0.66, 2.1, 0.3]}",LOSER,0
333,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,41921845,105.95,110.0,85.0,95.0,"{'price': [85, 80, 65], 'volume': [2.53, 2.83, 11.32]}","{'price': [95, 110, 120], 'volume': [0.55, 6.09, 0.09]}",LOSER,0
329,2022-06-26 07:45:00,Broome,,1.200459807,R5 1100m CL2,42155644,247.12,290.0,200.0,250.0,"{'price': [200, 190, 180], 'volume': [0.59, 2.59, 0.28]}","{'price': [250, 320, 330], 'volume': [2.58, 1.13, 2.83]}",LOSER,0
339,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,39078481,4.0,4.1,4.4,4.5,"{'price': [4.4, 4.3, 4.2], 'volume': [8.47, 27.03, 21.54]}","{'price': [4.5, 4.6, 4.7], 'volume': [24.59, 17.06, 43.22]}",LOSER,0
338,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,46134059,6.0,6.2,5.4,5.5,"{'price': [5.4, 5.3, 5.2], 'volume': [4.48, 28.66, 42.93]}","{'price': [5.5, 5.6, 5.7], 'volume': [2.7, 17.87, 40.52]}",WINNER,1
335,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,39890953,6.91,7.0,6.2,6.6,"{'price': [6.2, 6, 5.9], 'volume': [30.21, 67.16, 69.85]}","{'price': [6.6, 6.8, 7], 'volume': [14, 18.18, 13.87]}",LOSER,0
340,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,46134060,9.14,8.8,8.2,8.4,"{'price': [8.2, 8, 7.8], 'volume': [7.32, 24.2, 18.07]}","{'price': [8.4, 8.6, 8.8], 'volume': [10.81, 8.09, 68.15]}",LOSER,0
334,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,11826453,15.5,14.5,11.5,12.5,"{'price': [11.5, 11, 10.5], 'volume': [16.19, 36.16, 18.52]}","{'price': [12.5, 13, 13.5], 'volume': [13.36, 10.2, 22.86]}",LOSER,0
341,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,40022512,9.76,9.8,11.5,12.0,"{'price': [11.5, 11, 10.5], 'volume': [16.06, 48.61, 14.01]}","{'price': [12, 12.5, 13], 'volume': [17.24, 11.66, 62.54]}",LOSER,0
337,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,38266876,15.0,15.0,19.0,19.5,"{'price': [19, 18.5, 18], 'volume': [0.11, 5.34, 9.08]}","{'price': [19.5, 20, 21], 'volume': [2.4, 1.16, 3.6]}",LOSER,0
336,2022-06-26 08:15:00,Broome,,1.200459810,R6 1300m CL1,6436045,22.81,22.0,23.0,26.0,"{'price': [23, 22, 21], 'volume': [11.09, 27.37, 17.06]}","{'price': [26, 27, 28], 'volume': [0.96, 0.24, 6.62]}",LOSER,0
